/home/jhjeong/Librispeech_data/train/wav/8465-246942-0010.wav,/home/jhjeong/Librispeech_data/train/txt/8465-246942-0010.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/8465-246942-0010.wav
/home/jhjeong/Librispeech_data/train/wav/8063-274116-0040.wav,/home/jhjeong/Librispeech_data/train/txt/8063-274116-0040.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/8063-274116-0040.wav
/home/jhjeong/Librispeech_data/train/wav/6531-61334-0103.wav,/home/jhjeong/Librispeech_data/train/txt/6531-61334-0103.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/6531-61334-0103.wav
/home/jhjeong/Librispeech_data/train/wav/83-9960-0022.wav,/home/jhjeong/Librispeech_data/train/txt/83-9960-0022.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/83-9960-0022.wav
/home/jhjeong/Librispeech_data/train/wav/5390-30096-0033.wav,/home/jhjeong/Librispeech_data/train/txt/5390-30096-0033.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/5390-30096-0033.wav
/home/jhjeong/Librispeech_data/train/wav/1034-121119-0080.wav,/home/jhjeong/Librispeech_data/train/txt/1034-121119-0080.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/1034-121119-0080.wav
/home/jhjeong/Librispeech_data/train/wav/7113-86041-0084.wav,/home/jhjeong/Librispeech_data/train/txt/7113-86041-0084.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/7113-86041-0084.wav
/home/jhjeong/Librispeech_data/train/wav/32-4137-0030.wav,/home/jhjeong/Librispeech_data/train/txt/32-4137-0030.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/32-4137-0030.wav
/home/jhjeong/Librispeech_data/train/wav/625-132112-0031.wav,/home/jhjeong/Librispeech_data/train/txt/625-132112-0031.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/625-132112-0031.wav
/home/jhjeong/Librispeech_data/train/wav/8797-294123-0046.wav,/home/jhjeong/Librispeech_data/train/txt/8797-294123-0046.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/8797-294123-0046.wav
/home/jhjeong/Librispeech_data/train/wav/3259-158083-0026.wav,/home/jhjeong/Librispeech_data/train/txt/3259-158083-0026.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/3259-158083-0026.wav
/home/jhjeong/Librispeech_data/train/wav/4014-186176-0019.wav,/home/jhjeong/Librispeech_data/train/txt/4014-186176-0019.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/4014-186176-0019.wav
/home/jhjeong/Librispeech_data/train/wav/1040-133433-0066.wav,/home/jhjeong/Librispeech_data/train/txt/1040-133433-0066.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/1040-133433-0066.wav
/home/jhjeong/Librispeech_data/train/wav/6147-34607-0015.wav,/home/jhjeong/Librispeech_data/train/txt/6147-34607-0015.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/6147-34607-0015.wav
/home/jhjeong/Librispeech_data/train/wav/7178-34644-0029.wav,/home/jhjeong/Librispeech_data/train/txt/7178-34644-0029.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/7178-34644-0029.wav
/home/jhjeong/Librispeech_data/train/wav/254-27760-0006.wav,/home/jhjeong/Librispeech_data/train/txt/254-27760-0006.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/254-27760-0006.wav
/home/jhjeong/Librispeech_data/train/wav/322-124146-0022.wav,/home/jhjeong/Librispeech_data/train/txt/322-124146-0022.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/322-124146-0022.wav
/home/jhjeong/Librispeech_data/train/wav/7148-7763-0019.wav,/home/jhjeong/Librispeech_data/train/txt/7148-7763-0019.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/7148-7763-0019.wav
/home/jhjeong/Librispeech_data/train/wav/8095-274346-0020.wav,/home/jhjeong/Librispeech_data/train/txt/8095-274346-0020.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/8095-274346-0020.wav
/home/jhjeong/Librispeech_data/train/wav/1963-142393-0038.wav,/home/jhjeong/Librispeech_data/train/txt/1963-142393-0038.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/1963-142393-0038.wav
/home/jhjeong/Librispeech_data/train/wav/3168-173564-0036.wav,/home/jhjeong/Librispeech_data/train/txt/3168-173564-0036.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/3168-173564-0036.wav
/home/jhjeong/Librispeech_data/train/wav/7190-90542-0062.wav,/home/jhjeong/Librispeech_data/train/txt/7190-90542-0062.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/7190-90542-0062.wav
/home/jhjeong/Librispeech_data/train/wav/1263-138246-0034.wav,/home/jhjeong/Librispeech_data/train/txt/1263-138246-0034.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/1263-138246-0034.wav
/home/jhjeong/Librispeech_data/train/wav/150-132655-0034.wav,/home/jhjeong/Librispeech_data/train/txt/150-132655-0034.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/150-132655-0034.wav
/home/jhjeong/Librispeech_data/train/wav/730-360-0038.wav,/home/jhjeong/Librispeech_data/train/txt/730-360-0038.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/730-360-0038.wav
/home/jhjeong/Librispeech_data/train/wav/2989-138035-0005.wav,/home/jhjeong/Librispeech_data/train/txt/2989-138035-0005.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/2989-138035-0005.wav
/home/jhjeong/Librispeech_data/train/wav/311-124404-0019.wav,/home/jhjeong/Librispeech_data/train/txt/311-124404-0019.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/311-124404-0019.wav
/home/jhjeong/Librispeech_data/train/wav/6531-61334-0093.wav,/home/jhjeong/Librispeech_data/train/txt/6531-61334-0093.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/6531-61334-0093.wav
/home/jhjeong/Librispeech_data/train/wav/5456-62014-0010.wav,/home/jhjeong/Librispeech_data/train/txt/5456-62014-0010.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/5456-62014-0010.wav
/home/jhjeong/Librispeech_data/train/wav/5867-48852-0020.wav,/home/jhjeong/Librispeech_data/train/txt/5867-48852-0020.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/5867-48852-0020.wav
/home/jhjeong/Librispeech_data/train/wav/6019-3185-0030.wav,/home/jhjeong/Librispeech_data/train/txt/6019-3185-0030.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/6019-3185-0030.wav
/home/jhjeong/Librispeech_data/train/wav/5456-24741-0022.wav,/home/jhjeong/Librispeech_data/train/txt/5456-24741-0022.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/5456-24741-0022.wav
/home/jhjeong/Librispeech_data/train/wav/1963-142393-0028.wav,/home/jhjeong/Librispeech_data/train/txt/1963-142393-0028.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/1963-142393-0028.wav
/home/jhjeong/Librispeech_data/train/wav/8088-284756-0017.wav,/home/jhjeong/Librispeech_data/train/txt/8088-284756-0017.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/8088-284756-0017.wav
/home/jhjeong/Librispeech_data/train/wav/2764-36617-0019.wav,/home/jhjeong/Librispeech_data/train/txt/2764-36617-0019.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/2764-36617-0019.wav
/home/jhjeong/Librispeech_data/train/wav/730-360-0032.wav,/home/jhjeong/Librispeech_data/train/txt/730-360-0032.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/730-360-0032.wav
/home/jhjeong/Librispeech_data/train/wav/730-360-0039.wav,/home/jhjeong/Librispeech_data/train/txt/730-360-0039.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/730-360-0039.wav
/home/jhjeong/Librispeech_data/train/wav/5322-7679-0035.wav,/home/jhjeong/Librispeech_data/train/txt/5322-7679-0035.txt,/home/jhjeong/Librispeech_data/train/TTS_wav/5322-7679-0035.wav
